,movieId,genres,Title,year_released
6351,49284,"comedy, drama, romance",10 Items or Less ,2006
6352,49286,"comedy, romance","Holiday, The ",2006
6353,49314,"action, crime, drama",Harsh Times ,2006
6354,49347,drama,Fast Food Nation ,2006
6355,49389,"crime, western",The Great Train Robbery ,1903
6356,49396,"adventure, comedy, musical",Tenacious D in The Pick of Destiny ,2006
6357,49524,drama,"Nativity Story, The ",2006
6358,49530,"action, adventure, crime, drama, thriller, war",Blood Diamond ,2006
6359,49647,"children, comedy, drama, fantasy",Charlotte's Web ,2006
6360,49649,"action, adventure, fantasy",Eragon ,2006
6361,49651,"action, drama",Rocky Balboa ,2006
6362,49666,"drama, fantasy, romance",Fur: An Imaginary Portrait of Diane Arbus ,2006
6363,49688,"action, drama, war","Dam Busters, The ",1955
6364,49735,comedy,Another Gay Movie ,2006
6365,49772,"drama, romance","Painted Veil, The ",2006
6366,49793,drama,We Are Marshall ,2006
6367,49822,"drama, thriller","Good Shepherd, The ",2006
6368,49824,"drama, musical",Dreamgirls ,2006
6369,49910,drama,Freedom Writers ,2007
6370,49917,documentary,When the Levees Broke: A Requiem in Four Acts ,2006
6371,49932,"drama, mystery, thriller",Inland Empire ,2006
6372,49957,"comedy, drama","History Boys, The ",2006
6373,49961,drama,Notes on a Scandal ,2006
6374,50003,"action, adventure",DOA: Dead or Alive ,2006
6375,50005,"action, drama",Curse of the Golden Flower ,Man cheng jin dai huang jin jia (2006
6376,50064,"drama, mystery, thriller","Good German, The ",2006
6377,50068,"drama, war",Letters from Iwo Jima ,2006
6378,50147,"action, horror, thriller",Black Christmas ,2006
6379,50158,"drama, musical",Stomp the Yard ,2007
6380,50160,drama,Miss Potter ,2006
6381,50189,"comedy, romance",American Pie Presents The Naked Mile ,American Pie 5: The Naked Mile (2006
6382,50274,"drama, romance",Venus ,2006
6383,50354,comedy,The Return of Don Camillo ,1953
6384,50356,comedy,The Little World of Don Camillo ,1952
6385,50440,"horror, thriller",Primeval ,2007
6386,50442,"crime, drama",Alpha Dog ,2007
6387,50445,"action, horror, thriller","Hitcher, The ",2007
6388,50514,drama,After the Wedding ,Efter brylluppet (2006
6389,50601,"adventure, children, fantasy",Bridge to Terabithia ,2007
6390,50610,comedy,Beer League ,2006
6391,50613,horror,Dead Meat ,2004
6392,50658,documentary,49 Up ,2005
6393,50685,"comedy, drama, romance",Waitress ,2007
6394,50740,documentary,Seven Up! ,1964
6395,50792,"comedy, drama, romance",Catch and Release ,2006
6396,50794,"action, crime, drama, thriller",Smokin' Aces ,2006
6397,50796,"drama, fantasy, horror, romance",Blood and Chocolate ,2007
6398,50798,"adventure, comedy",Epic Movie ,2007
6399,50800,"drama, horror, thriller","Messengers, The ",2007
6400,50802,"comedy, drama, romance",Because I Said So ,2007
6401,50804,"drama, horror, thriller",Hannibal Rising ,2007
6402,50806,"comedy, romance",Norbit ,2007
6403,50842,"comedy, drama","Boss of It All, The ",Direktøren for det hele (2006
6404,50851,documentary,Cocaine Cowboys ,2006
6405,50872,"animation, children, drama",Ratatouille ,2007
6406,50912,romance,"Paris, I Love You ","Paris, je t'aime (2006"
6407,50923,drama,"Astronaut Farmer, The ",2007
6408,50942,comedy,"Wake Up, Ron Burgundy ",2004
6409,50954,"comedy, romance",It's a Boy Girl Thing ,2006
6410,50999,"animation, comedy","Ugly Duckling and Me!, The ",2006
6411,51024,"adventure, drama, fantasy",The Odyssey ,1997
6412,51037,"drama, mystery, thriller",Unknown ,2006
6413,51077,"action, fantasy, thriller",Ghost Rider ,2007
6414,51080,"drama, thriller",Breach ,2007
6415,51082,"comedy, romance",Tyler Perry's Daddy's Little Girls ,2007
6416,51084,"comedy, romance",Music and Lyrics ,2007
6417,51086,"drama, mystery, thriller","Number 23, The ",2007
6418,51088,comedy,Reno 911!: Miami ,2007
6419,51091,drama,Black Snake Moan ,2006
6420,51167,drama,My Father and My Son ,Babam ve oglum (2005
6421,51174,drama,Factory Girl ,2006
6422,51255,"action, comedy, crime, mystery",Hot Fuzz ,2007
6423,51314,"adventure, drama, romance",Golden Door ,Nuovomondo (2006
6424,51357,"crime, drama, thriller",Citizen X ,1995
6425,51412,"action, sci-fi, thriller",Next ,2007
6426,51471,"drama, romance",Amazing Grace ,2006
6427,51498,"comedy, horror",2001 Maniacs ,2005
6428,51540,"crime, drama, thriller",Zodiac ,2007
6429,51545,"action, comedy, drama, horror, thriller",Pusher III: I'm the Angel of Death ,2005
6430,51562,sci-fi,Babylon 5: The Gathering ,1993
6431,51573,fantasy,Meshes of the Afternoon ,1943
6432,51575,"adventure, comedy",Wild Hogs ,2007
6433,51662,"action, fantasy, war, imax",300 ,2007
6434,51666,"horror, mystery, thriller","Abandoned, The ",2006
6435,51694,"drama, romance",Starter for 10 ,2006
6436,51698,"adventure, children, sci-fi","Last Mimzy, The ",2007
6437,51705,"comedy, romance",Priceless ,Hors de prix (2006
6438,51709,"comedy, drama, horror, sci-fi, thriller","Host, The ",Gwoemul (2006
6439,51834,"drama, romance",Becoming Jane ,2007
6440,51884,"drama, romance","Namesake, The ",2006
6441,51903,"comedy, drama, romance",I Think I Love My Wife ,2007
6442,51925,"drama, fantasy, mystery, thriller",Premonition ,2007
6443,51927,"horror, mystery, thriller",Dead Silence ,2007
6444,51931,drama,Reign Over Me ,2007
6445,51933,drama,Pride ,2007
6446,51935,"action, drama, thriller",Shooter ,2007
6447,51937,"horror, thriller","Hills Have Eyes II, The ",2007
6448,51939,"action, adventure, animation, children, comedy, fantasy",TMNT ,Teenage Mutant Ninja Turtles (2007
6449,52042,"drama, thriller, war",Black Book ,Zwartboek (2006
6450,52241,"crime, drama, thriller","Lookout, The ",2007
6451,52245,"comedy, romance",Blades of Glory ,2007
6452,52279,comedy,Are We Done Yet? ,2007
6453,52281,"action, crime, horror, sci-fi, thriller",Grindhouse ,2007
6454,52283,"horror, thriller","Reaping, The ",2007
6455,52287,"action, adventure, animation, children, comedy, sci-fi",Meet the Robinsons ,2007
6456,52299,documentary,American Hardcore ,2006
6457,52319,"action, adventure, drama, war",Inglorious Bastards ,Quel maledetto treno blindato (1978
6458,52328,"adventure, drama, sci-fi, thriller",Sunshine ,2007
6459,52375,"crime, drama","Hoax, The ",2007
6460,52435,"animation, comedy, fantasy, musical",How the Grinch Stole Christmas! ,1966
6461,52458,"drama, thriller",Disturbia ,2007
6462,52462,"action, adventure, animation, comedy, fantasy, mystery, sci-fi",Aqua Teen Hunger Force Colon Movie Film for Theaters ,2007
6463,52579,"drama, musical","Vie en Rose, La ","Môme, La (2007"
6464,52604,"crime, drama, mystery, thriller",Fracture ,2007
6465,52644,"horror, thriller",Vacancy ,2007
6466,52668,"comedy, drama, romance",In the Land of Women ,2007
6467,52694,comedy,Mr. Bean's Holiday ,2007
6468,52712,"crime, drama, fantasy, mystery, thriller","Invisible, The ",2007
6469,52715,comedy,Kickin It Old Skool ,2007
6470,52722,"action, adventure, sci-fi, thriller, imax",Spider-Man 3 ,2007
6471,52724,"comedy, drama",Lucky You ,2007
6472,52730,"children, comedy",It's a Very Merry Muppet Christmas Movie ,2002
6473,52767,documentary,21 Up ,1977
6474,52784,documentary,Sharkwater ,2006
6475,52831,"action, crime, horror, thriller",Maniac Cop ,1988
6476,52867,"comedy, romance","Ex, The ",2007
6477,52885,"animation, mystery, sci-fi",Paprika ,Papurika (2006
6478,52950,"action, fantasy, horror, thriller",Day Watch ,Dnevnoy dozor (2006
6479,52952,drama,This Is England ,2006
6480,52967,drama,Away from Her ,2006
6481,52973,"comedy, drama, romance",Knocked Up ,2007
6482,52975,"comedy, drama, musical",Hairspray ,2007
6483,53000,"horror, sci-fi, thriller",28 Weeks Later ,2007
6484,53022,"action, comedy, crime, romance",Wheels on Meals ,Kuai can che (1984
6485,53024,documentary,Jonestown: The Life and Death of Peoples Temple ,2006
6486,53121,"adventure, animation, children, comedy, fantasy",Shrek the Third ,2007
6487,53123,"drama, musical, romance",Once ,2006
6488,53125,"action, adventure, comedy, fantasy",Pirates of the Caribbean: At World's End ,2007
6489,53127,"drama, horror, thriller",Bug ,2007
6490,53129,"crime, drama, thriller",Mr. Brooks ,2007
6491,53138,"action, adventure, fantasy","Librarian: Return to King Solomon's Mines, The ",2006
6492,53140,"action, adventure, comedy, fantasy, romance","Librarian: Quest for the Spear, The ",2004
6493,53143,"action, thriller",Fay Grim ,2006
6494,53161,"comedy, drama, romance, sci-fi","I'm a Cyborg, But That's OK ",Saibogujiman kwenchana (2006
6495,53280,"horror, thriller","Breed, The ",2006
6496,53318,"comedy, drama, romance",Cashback ,2006
6497,53322,"crime, thriller",Ocean's Thirteen ,2007
6498,53326,horror,Them ,Ils (2006
6499,53355,"comedy, romance",Sun Alley ,Sonnenallee (1999
6500,53435,"crime, horror, thriller",Hostel: Part II ,2007
6501,53447,"crime, drama",Paranoid Park ,2007
6502,53450,"comedy, fantasy, horror","Legend of Sleepy Hollow, The ",1980
6503,53453,"action, adventure, fantasy, sci-fi",Starcrash ,a.k.a. Star Crash (1978
6504,53460,"animation, children, comedy",Surf's Up ,2007
6505,53464,"action, adventure, sci-fi",Fantastic Four: Rise of the Silver Surfer ,2007
6506,53466,"adventure, crime, thriller",Nancy Drew ,2007
6507,53468,"comedy, horror, thriller",Fido ,2006
6508,53519,"action, adventure, crime, horror, thriller",Death Proof ,2007
6509,53550,"action, adventure, drama, war",Rescue Dawn ,2006
6510,53574,"comedy, drama","TV Set, The ",2006
6511,53578,comedy,"Valet, The ",La doublure (2006
6512,53808,comedy,Bring It On: All or Nothing ,2006
6513,53883,documentary,"Power of Nightmares, The: The Rise of the Politics of Fear ",2004
6514,53894,"documentary, drama",Sicko ,2007
6515,53921,"drama, thriller","Mighty Heart, A ",2007
6516,53953,"drama, horror, thriller",1408 ,2007
6517,53956,comedy,Death at a Funeral ,2007
6518,53972,"action, adventure, crime, thriller",Live Free or Die Hard ,2007
6519,53974,"comedy, romance",License to Wed ,2007
6520,53993,"comedy, fantasy",Evan Almighty ,2007
6521,53996,"action, sci-fi, thriller, imax",Transformers ,2007
6522,54001,"adventure, drama, fantasy, imax",Harry Potter and the Order of the Phoenix ,2007
6523,54004,"comedy, romance",I Now Pronounce You Chuck and Larry ,2007
6524,54116,"drama, thriller",First Snow ,2006
6525,54121,"drama, romance, western",Broken Arrow ,1950
6526,54185,documentary,Manufactured Landscapes ,2006
6527,54190,"drama, fantasy, musical, romance",Across the Universe ,2007
6528,54256,comedy,Hot Rod ,2007
6529,54259,"adventure, comedy, fantasy, romance",Stardust ,2007
6530,54272,"animation, comedy","Simpsons Movie, The ",2007
6531,54274,"crime, drama, thriller",I Know Who Killed Me ,2007
6532,54276,"comedy, drama, romance",No Reservations ,2007
6533,54281,"comedy, drama",Charlie Bartlett ,2007
6534,54286,"action, crime, thriller","Bourne Ultimatum, The ",2007
6535,54354,documentary,China Blue ,2005
6536,54372,"crime, drama, mystery, thriller",Tell No One ,Ne le dis à personne (2006
6537,54503,comedy,Superbad ,2007
6538,54617,comedy,"Brice Man, The ",Brice de Nice (2005
6539,54648,"action, comedy, crime, thriller",Rush Hour 3 ,2007
6540,54686,"action, adventure, fantasy, war","Last Legion, The ",2007
6541,54732,comedy,Balls of Fury ,2007
6542,54734,comedy,Sydney White ,2007
6543,54736,"action, drama, thriller","Kingdom, The ",2007
6544,54745,"comedy, drama",Rocket Science ,2007
6545,54768,"children, comedy",Daddy Day Camp ,2007
6546,54771,"action, drama, horror, sci-fi, thriller","Invasion, The ",2007
6547,54780,"comedy, drama, romance","Nanny Diaries, The ",2007
6548,54785,horror,Halloween ,2007
6549,54787,"drama, thriller",Death Sentence ,2007
6550,54796,"comedy, drama, romance",2 Days in Paris ,2007
6551,54881,documentary,"King of Kong, The ",2007
6552,54908,"action, comedy",Taxi 4 ,2007
6553,54910,"comedy, horror, thriller",Behind the Mask: The Rise of Leslie Vernon ,2006
6554,54934,comedy,"Brothers Solomon, The ",2007
6555,54962,"drama, mystery","Nines, The ",2007
6556,54995,"action, horror, sci-fi",Planet Terror ,2007
6557,54997,"action, crime, drama, western",3:10 to Yuma ,2007
6558,54999,"action, comedy, crime",Shoot 'Em Up ,2007
6559,55020,comedy,"Ten, The ",2007
6560,55036,"crime, drama",Gotti ,1996
6561,55052,"drama, romance, war",Atonement ,2007
6562,55061,"drama, sci-fi",Electroma ,2006
6563,55067,"drama, thriller",Requiem ,2006
6564,55069,drama,"4 Months, 3 Weeks and 2 Days ","4 luni, 3 saptamâni si 2 zile (2007"
6565,55071,documentary,No End in Sight ,2007
6566,55080,"crime, drama, thriller","Brave One, The ",2007
6567,55094,"drama, mystery",In the Valley of Elah ,2007
6568,55110,drama,December Boys ,2007
6569,55112,"comedy, drama, romance",Shanghai Kiss ,2007
6570,55116,"action, adventure, comedy, drama, thriller","Hunting Party, The ",2007
6571,55118,"crime, drama, thriller",Eastern Promises ,2007
6572,55156,documentary,"Unreasonable Man, An ",2006
6573,55167,"action, adventure, animation, crime, fantasy",Tekkonkinkreet ,Tekkon kinkurîto (2006
6574,55190,"comedy, romance",Love and Other Disasters ,2006
6575,55205,drama,Interview ,2007
6576,55207,"comedy, drama",Cashback ,2004
6577,55232,"action, horror, sci-fi, thriller",Resident Evil: Extinction ,2007
6578,55241,comedy,Mr. Woodcock ,2007
6579,55245,"comedy, romance",Good Luck Chuck ,2007
6580,55247,"action, adventure, drama",Into the Wild ,2007
6581,55250,comedy,"Game Plan, The ",2007
6582,55253,"drama, romance, thriller, war","Lust, Caution ","Se, jie (2007"
6583,55259,"action, adventure, drama, fantasy","Seeker: The Dark Is Rising, The ",2007
6584,55261,"comedy, drama, romance","Heartbreak Kid, The ",2007
6585,55267,"comedy, drama, romance",Dan in Real Life ,2007
6586,55269,"adventure, comedy, drama","Darjeeling Limited, The ",2007
6587,55272,"crime, drama",We Own the Night ,2007
6588,55274,drama,Elizabeth: The Golden Age ,2007
6589,55276,"drama, thriller",Michael Clayton ,2007
6590,55278,"drama, mystery, thriller",Sleuth ,2007
6591,55280,"comedy, drama",Lars and the Real Girl ,2007
6592,55282,"horror, thriller",30 Days of Night ,2007
6593,55290,"crime, drama, mystery",Gone Baby Gone ,2007
6594,55292,comedy,"Comebacks, The ",2007
6595,55294,"comedy, crime, drama",Weirdsville ,2007
6596,55363,"crime, drama, western","Assassination of Jesse James by the Coward Robert Ford, The ",2007
6597,55391,"crime, drama, thriller",10th & Wolf ,2006
6598,55442,"animation, drama",Persepolis ,2007
6599,55444,drama,Control ,2007
6600,55451,"comedy, drama, romance",The Jane Austen Book Club ,2007
6601,55492,horror,"Last Winter, The ",2006
6602,55553,"comedy, horror",Black Sheep ,2006
6603,55555,drama,"Edge of Heaven, The ",Auf der anderen Seite (2007
6604,55577,"crime, horror, thriller",Saw IV ,2007
6605,55620,documentary,For the Bible Tells Me So ,2007
6606,55687,documentary,My Kid Could Paint That ,2007
6607,55721,"action, crime, drama, thriller",Elite Squad ,Tropa de Elite (2007
6608,55729,comedy,King of California ,2007
6609,55765,"crime, drama, thriller",American Gangster ,2007
6610,55768,"animation, comedy",Bee Movie ,2007
6611,55805,"crime, drama, thriller",Before the Devil Knows You're Dead ,2007
6612,55814,drama,"Diving Bell and the Butterfly, The ","Scaphandre et le papillon, Le (2007"
6613,55820,"crime, drama",No Country for Old Men ,2007
6614,55830,comedy,Be Kind Rewind ,2008
6615,55844,"comedy, drama, romance",Itty Bitty Titty Committee ,2007
6616,55854,drama,"Fugitive, The ",1947
6617,55872,"drama, musical",August Rush ,2007
6618,55908,"drama, sci-fi","Man from Earth, The ",2007
6619,55946,"drama, thriller, war",Lions For Lambs ,2007
6620,55995,"action, adventure, animation, fantasy, imax",Beowulf ,2007
6621,56003,"comedy, drama, sci-fi, thriller",Southland Tales ,2006
6622,56012,"comedy, documentary","Evening with Kevin Smith 2: Evening Harder, An ",2006
6623,56022,"drama, sci-fi",Harrison Bergeron ,1995
6624,56060,"comedy, drama, romance, war",I Served the King of England ,Obsluhoval jsem anglického krále (2006
6625,56145,"horror, sci-fi","Mist, The ",2007
6626,56152,"adventure, animation, children, comedy, fantasy, musical, romance",Enchanted ,2007
6627,56156,"action, crime, thriller",Hitman ,2007
6628,56169,"drama, thriller",Awake ,2007
6629,56171,"adventure, children, fantasy","Golden Compass, The ",2007
6630,56174,"action, horror, sci-fi, thriller, imax",I Am Legend ,2007
6631,56176,"children, comedy",Alvin and the Chipmunks ,2007
6632,56251,"animation, comedy, sci-fi",Futurama: Bender's Big Score ,2007
6633,56274,drama,Margot at the Wedding ,2007
6634,56286,drama,I'm Not There ,2007
6635,56333,"comedy, drama","Savages, The ",2007
6636,56336,"action, horror, thriller",Wrong Turn 2: Dead End ,2007
6637,56339,"drama, horror, mystery, thriller","Orphanage, The ","Orfanato, El (2007"
6638,56367,"comedy, drama, romance",Juno ,2007
6639,56379,documentary,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders ",2006
6640,56389,"drama, romance",My Blueberry Nights ,2007
6641,56563,documentary,Helvetica ,2007
6642,56587,"comedy, drama","Bucket List, The ",2007
6643,56607,drama,"Kite Runner, The ",2007
6644,56620,"horror, thriller","Deaths of Ian Stone, The ",2007
6645,56715,"drama, fantasy, romance",Wristcutters: A Love Story ,2006
6646,56757,"drama, horror, musical, thriller",Sweeney Todd: The Demon Barber of Fleet Street ,2007
6647,56775,"action, adventure",National Treasure: Book of Secrets ,2007
6648,56782,"drama, western",There Will Be Blood ,2007
6649,56788,"comedy, drama, war",Charlie Wilson's War ,2007
